Month,Year,Region,Country,Product,Units_Sold,Revenue
Jul,2022,APAC,Japan,LocoTrack HGR4,1280,128000
Jul,2022,APAC,Japan,LocoTrack HGP4,1280,128000
Jul,2022,APAC,Japan,LocoTrack HFR4,1280,128000
Jul,2022,APAC,Japan,LocoTag P4P,128,12800
Jul,2022,APAC,Japan,LocoTag E4BL,870,87000
Jul,2022,APAC,Japan,LocoTag C2PL,143,14300
Jul,2022,APAC,Australia,LocoTrack HGD4,1536,153600
Jul,2022,APAC,Australia,LocoTrack HGR4,1280,128000
Jul,2022,APAC,Australia,LocoTrack HGP4,1280,128000
Jul,2022,APAC,Australia,LocoTrack HFR4,1280,128000
Jul,2022,APAC,Australia,LocoTag P4P,128,12800
Jul,2022,APAC,Australia,LocoTag E4BL,870,87000
Jul,2022,APAC,Australia,LocoTag C2PL,143,14300
Jul,2022,APAC,Singapore,LocoTrack HGD4,1536,153600
Jul,2022,APAC,Singapore,LocoTrack HGR4,1280,128000
Jul,2022,APAC,Singapore,LocoTrack HGP4,1280,128000
Jul,2022,APAC,Singapore,LocoTrack HFR4,1280,128000
Jul,2022,APAC,Singapore,LocoTag P4P,128,12800
Jul,2022,APAC,Singapore,LocoTag E4BL,870,87000
Jul,2022,APAC,Singapore,LocoTag C2PL,143,14300
Jul,2022,AMAR,United States,LocoTrack HGD4,1728,172800
Jul,2022,AMAR,United States,LocoTrack HGR4,1440,144000
Jul,2022,AMAR,United States,LocoTrack HGP4,1440,144000
Jul,2022,AMAR,United States,LocoTrack HFR4,1440,144000
Jul,2022,AMAR,United States,LocoTag P4P,144,14400
Jul,2022,AMAR,United States,LocoTag E4BL,979,97900
Jul,2022,AMAR,United States,LocoTag C2PL,161,16100
Jul,2022,AMAR,Canada,LocoTrack HGD4,1728,172800
Jul,2022,AMAR,Canada,LocoTrack HGR4,1440,144000
Jul,2022,AMAR,Canada,LocoTrack HGP4,1440,144000
Jul,2022,AMAR,Canada,LocoTrack HFR4,1440,144000
Jul,2022,AMAR,Canada,LocoTag P4P,144,14400
Jul,2022,AMAR,Canada,LocoTag E4BL,979,97900
Jul,2022,AMAR,Canada,LocoTag C2PL,161,16100
Jul,2022,AMAR,Mexico,LocoTrack HGD4,1728,172800
Jul,2022,AMAR,Mexico,LocoTrack HGR4,1440,144000
Jul,2022,AMAR,Mexico,LocoTrack HGP4,1440,144000
Jul,2022,AMAR,Mexico,LocoTrack HFR4,1440,144000
Jul,2022,AMAR,Mexico,LocoTag P4P,144,14400
Jul,2022,AMAR,Mexico,LocoTag E4BL,979,97900
Jul,2022,AMAR,Mexico,LocoTag C2PL,161,16100
Aug,2022,EMEA,United Kingdom,LocoTrack HGD4,1944,194400
Aug,2022,EMEA,United Kingdom,LocoTrack HGR4,1620,162000
Aug,2022,EMEA,United Kingdom,LocoTrack HGP4,1620,162000
Aug,2022,EMEA,United Kingdom,LocoTrack HFR4,1620,162000
Aug,2022,EMEA,United Kingdom,LocoTag P4P,162,16200
Aug,2022,EMEA,United Kingdom,LocoTag E4BL,1104,110400
Aug,2022,EMEA,United Kingdom,LocoTag C2PL,182,18200
Aug,2022,EMEA,Germany,LocoTrack HGD4,1944,194400
Aug,2022,EMEA,Germany,LocoTrack HGR4,1620,162000
Aug,2022,EMEA,Germany,LocoTrack HGP4,1620,162000
Aug,2022,EMEA,Germany,LocoTrack HFR4,1620,162000
Aug,2022,EMEA,Germany,LocoTag P4P,162,16200
Aug,2022,EMEA,Germany,LocoTag E4BL,1104,110400
Aug,2022,EMEA,Germany,LocoTag C2PL,182,18200
Aug,2022,EMEA,France,LocoTrack HGD4,1944,194400
Aug,2022,EMEA,France,LocoTrack HGR4,1620,162000
Aug,2022,EMEA,France,LocoTrack HGP4,1620,162000
Aug,2022,EMEA,France,LocoTrack HFR4,1620,162000
Aug,2022,EMEA,France,LocoTag P4P,162,16200
Aug,2022,EMEA,France,LocoTag E4BL,1104,110400
Aug,2022,EMEA,France,LocoTag C2PL,182,18200
Aug,2022,APAC,Japan,LocoTrack HGD4,1555,155500
Aug,2022,APAC,Japan,LocoTrack HGR4,1296,129600
Aug,2022,APAC,Japan,LocoTrack HGP4,1296,129600
Aug,2022,APAC,Japan,LocoTrack HFR4,1296,129600
Aug,2022,APAC,Japan,LocoTag P4P,129,12900
Aug,2022,APAC,Japan,LocoTag E4BL,883,88300
Aug,2022,APAC,Japan,LocoTag C2PL,145,14500
Aug,2022,APAC,Australia,LocoTrack HGD4,1555,155500
Aug,2022,APAC,Australia,LocoTrack HGR4,1296,129600
Aug,2022,APAC,Australia,LocoTrack HGP4,1296,129600
Aug,2022,APAC,Australia,LocoTrack HFR4,1296,129600
Aug,2022,APAC,Australia,LocoTag P4P,129,12900
Aug,2022,APAC,Australia,LocoTag E4BL,883,88300
Aug,2022,APAC,Australia,LocoTag C2PL,145,14500
Aug,2022,APAC,Singapore,LocoTrack HGD4,1555,155500
Aug,2022,APAC,Singapore,LocoTrack HGR4,1296,129600
Aug,2022,APAC,Singapore,LocoTrack HGP4,1296,129600
Aug,2022,APAC,Singapore,LocoTrack HFR4,1296,129600
Aug,2022,APAC,Singapore,LocoTag P4P,129,12900
Aug,2022,APAC,Singapore,LocoTag E4BL,883,88300
Aug,2022,APAC,Singapore,LocoTag C2PL,145,14500
Aug,2022,AMAR,United States,LocoTrack HGD4,1749,174900
Aug,2022,AMAR,United States,LocoTrack HGR4,1458,145800
Aug,2022,AMAR,United States,LocoTrack HGP4,1458,145800
Aug,2022,AMAR,United States,LocoTrack HFR4,1458,145800
Aug,2022,AMAR,United States,LocoTag P4P,145,14500
Aug,2022,AMAR,United States,LocoTag E4BL,993,99300
Aug,2022,AMAR,United States,LocoTag C2PL,164,16400
Aug,2022,AMAR,Canada,LocoTrack HGD4,1749,174900
Aug,2022,AMAR,Canada,LocoTrack HGR4,1458,145800
Aug,2022,AMAR,Canada,LocoTrack HGP4,1458,145800
Aug,2022,AMAR,Canada,LocoTrack HFR4,1458,145800
Aug,2022,AMAR,Canada,LocoTag P4P,145,14500
Aug,2022,AMAR,Canada,LocoTag E4BL,993,99300
Aug,2022,AMAR,Canada,LocoTag C2PL,164,16400
Aug,2022,AMAR,Mexico,LocoTrack HGD4,1749,174900
Aug,2022,AMAR,Mexico,LocoTrack HGR4,1458,145800
Aug,2022,AMAR,Mexico,LocoTrack HGP4,1458,145800
Aug,2022,AMAR,Mexico,LocoTrack HFR4,1458,145800
Aug,2022,AMAR,Mexico,LocoTag P4P,145,14500
Aug,2022,AMAR,Mexico,LocoTag E4BL,993,99300
Aug,2022,AMAR,Mexico,LocoTag C2PL,164,16400
Sep,2022,EMEA,United Kingdom,LocoTrack HGD4,1968,196800
Sep,2022,EMEA,United Kingdom,LocoTrack HGR4,1640,164000
Sep,2022,EMEA,United Kingdom,LocoTrack HGP4,1640,164000
Sep,2022,EMEA,United Kingdom,LocoTrack HFR4,1640,164000
Sep,2022,EMEA,United Kingdom,LocoTag P4P,164,16400
Sep,2022,EMEA,United Kingdom,LocoTag E4BL,1120,112000
Sep,2022,EMEA,United Kingdom,LocoTag C2PL,185,18500
Sep,2022,EMEA,Germany,LocoTrack HGD4,1968,196800
Sep,2022,EMEA,Germany,LocoTrack HGR4,1640,164000
Sep,2022,EMEA,Germany,LocoTrack HGP4,1640,164000
Sep,2022,EMEA,Germany,LocoTrack HFR4,1640,164000
Sep,2022,EMEA,Germany,LocoTag P4P,164,16400
Sep,2022,EMEA,Germany,LocoTag E4BL,1120,112000
Sep,2022,EMEA,Germany,LocoTag C2PL,185,18500
Sep,2022,EMEA,France,LocoTrack HGD4,1968,196800
Sep,2022,EMEA,France,LocoTrack HGR4,1640,164000
Sep,2022,EMEA,France,LocoTrack HGP4,1640,164000
Sep,2022,EMEA,France,LocoTrack HFR4,1640,164000
Sep,2022,EMEA,France,LocoTag P4P,164,16400
Sep,2022,EMEA,France,LocoTag E4BL,1120,112000
Sep,2022,EMEA,France,LocoTag C2PL,185,18500
Sep,2022,APAC,Japan,LocoTrack HGD4,1574,157400
Sep,2022,APAC,Japan,LocoTrack HGR4,1312,131200
Sep,2022,APAC,Japan,LocoTrack HGP4,1312,131200
Sep,2022,APAC,Japan,LocoTrack HFR4,1312,131200
Sep,2022,APAC,Japan,LocoTag P4P,131,13100
Sep,2022,APAC,Japan,LocoTag E4BL,896,89600
Sep,2022,APAC,Japan,LocoTag C2PL,148,14800
Sep,2022,APAC,Australia,LocoTrack HGD4,1574,157400
Sep,2022,APAC,Australia,LocoTrack HGR4,1312,131200
Sep,2022,APAC,Australia,LocoTrack HGP4,1312,131200
Sep,2022,APAC,Australia,LocoTrack HFR4,1312,131200
Sep,2022,APAC,Australia,LocoTag P4P,131,13100
Sep,2022,APAC,Australia,LocoTag E4BL,896,89600
Sep,2022,APAC,Australia,LocoTag C2PL,148,14800
Sep,2022,APAC,Singapore,LocoTrack HGD4,1574,157400
Sep,2022,APAC,Singapore,LocoTrack HGR4,1312,131200
Sep,2022,APAC,Singapore,LocoTrack HGP4,1312,131200
Sep,2022,APAC,Singapore,LocoTrack HFR4,1312,131200
Sep,2022,APAC,Singapore,LocoTag P4P,131,13100
Sep,2022,APAC,Singapore,LocoTag E4BL,896,89600
Sep,2022,APAC,Singapore,LocoTag C2PL,148,14800
Sep,2022,AMAR,United States,LocoTrack HGD4,1771,177100
Sep,2022,AMAR,United States,LocoTrack HGR4,1476,147600
Sep,2022,AMAR,United States,LocoTrack HGP4,1476,147600
Sep,2022,AMAR,United States,LocoTrack HFR4,1476,147600
Sep,2022,AMAR,United States,LocoTag P4P,147,14700
Sep,2022,AMAR,United States,LocoTag E4BL,1007,100700
Sep,2022,AMAR,United States,LocoTag C2PL,167,16700
Sep,2022,AMAR,Canada,LocoTrack HGD4,1771,177100
Sep,2022,AMAR,Canada,LocoTrack HGR4,1476,147600
Sep,2022,AMAR,Canada,LocoTrack HGP4,1476,147600
Sep,2022,AMAR,Canada,LocoTrack HFR4,1476,147600
Sep,2022,AMAR,Canada,LocoTag P4P,147,14700
Sep,2022,AMAR,Canada,LocoTag E4BL,1007,100700
Sep,2022,AMAR,Canada,LocoTag C2PL,167,16700
Sep,2022,AMAR,Mexico,LocoTrack HGD4,1771,177100
Sep,2022,AMAR,Mexico,LocoTrack HGR4,1476,147600
Sep,2022,AMAR,Mexico,LocoTrack HGP4,1476,147600
Sep,2022,AMAR,Mexico,LocoTrack HFR4,1476,147600
Sep,2022,AMAR,Mexico,LocoTag P4P,147,14700
Sep,2022,AMAR,Mexico,LocoTag E4BL,1007,100700
Sep,2022,AMAR,Mexico,LocoTag C2PL,167,16700
Oct,2022,EMEA,United Kingdom,LocoTrack HGD4,1992,199200
Oct,2022,EMEA,United Kingdom,LocoTrack HGR4,1660,166000
Oct,2022,EMEA,United Kingdom,LocoTrack HGP4,1660,166000
Oct,2022,EMEA,United Kingdom,LocoTrack HFR4,1660,166000
Oct,2022,EMEA,United Kingdom,LocoTag P4P,166,16600
Oct,2022,EMEA,United Kingdom,LocoTag E4BL,1136,113600
Oct,2022,EMEA,United Kingdom,LocoTag C2PL,188,18800
Oct,2022,EMEA,Germany,LocoTrack HGD4,1992,199200
Oct,2022,EMEA,Germany,LocoTrack HGR4,1660,166000
Oct,2022,EMEA,Germany,LocoTrack HGP4,1660,166000
Oct,2022,EMEA,Germany,LocoTrack HFR4,1660,166000
Oct,2022,EMEA,Germany,LocoTag P4P,166,16600
Oct,2022,EMEA,Germany,LocoTag E4BL,1136,113600
Oct,2022,EMEA,Germany,LocoTag C2PL,188,18800
Oct,2022,EMEA,France,LocoTrack HGD4,1992,199200
Oct,2022,EMEA,France,LocoTrack HGR4,1660,166000
Oct,2022,EMEA,France,LocoTrack HGP4,1660,166000
Oct,2022,EMEA,France,LocoTrack HFR4,1660,166000
Oct,2022,EMEA,France,LocoTag P4P,166,16600
Oct,2022,EMEA,France,LocoTag E4BL,1136,113600
Oct,2022,EMEA,France,LocoTag C2PL,188,18800
Oct,2022,APAC,Japan,LocoTrack HGD4,1593,159300
Oct,2022,APAC,Japan,LocoTrack HGR4,1328,132800
Oct,2022,APAC,Japan,LocoTrack HGP4,1328,132800
Oct,2022,APAC,Japan,LocoTrack HFR4,1328,132800
Oct,2022,APAC,Japan,LocoTag P4P,132,13200
Oct,2022,APAC,Japan,LocoTag E4BL,908,90800
Oct,2022,APAC,Japan,LocoTag C2PL,151,15100
Oct,2022,APAC,Australia,LocoTrack HGD4,1593,159300
Oct,2022,APAC,Australia,LocoTrack HGR4,1328,132800
Oct,2022,APAC,Australia,LocoTrack HGP4,1328,132800
Oct,2022,APAC,Australia,LocoTrack HFR4,1328,132800
Oct,2022,APAC,Australia,LocoTag P4P,132,13200
Oct,2022,APAC,Australia,LocoTag E4BL,908,90800
Oct,2022,APAC,Australia,LocoTag C2PL,151,15100
Oct,2022,APAC,Singapore,LocoTrack HGD4,1593,159300
Oct,2022,APAC,Singapore,LocoTrack HGR4,1328,132800
Oct,2022,APAC,Singapore,LocoTrack HGP4,1328,132800
Oct,2022,APAC,Singapore,LocoTrack HFR4,1328,132800
Oct,2022,APAC,Singapore,LocoTag P4P,132,13200
Oct,2022,APAC,Singapore,LocoTag E4BL,908,90800
Oct,2022,APAC,Singapore,LocoTag C2PL,151,15100
Oct,2022,AMAR,United States,LocoTrack HGD4,1792,179200
Oct,2022,AMAR,United States,LocoTrack HGR4,1494,149400
Oct,2022,AMAR,United States,LocoTrack HGP4,1494,149400
Oct,2022,AMAR,United States,LocoTrack HFR4,1494,149400
Oct,2022,AMAR,United States,LocoTag P4P,149,14900
Oct,2022,AMAR,United States,LocoTag E4BL,1022,102200
Oct,2022,AMAR,United States,LocoTag C2PL,169,16900
Oct,2022,AMAR,Canada,LocoTrack HGD4,1792,179200
Oct,2022,AMAR,Canada,LocoTrack HGR4,1494,149400
Oct,2022,AMAR,Canada,LocoTrack HGP4,1494,149400
Oct,2022,AMAR,Canada,LocoTrack HFR4,1494,149400
Oct,2022,AMAR,Canada,LocoTag P4P,149,14900
Oct,2022,AMAR,Canada,LocoTag E4BL,1022,102200
Oct,2022,AMAR,Canada,LocoTag C2PL,169,16900
Oct,2022,AMAR,Mexico,LocoTrack HGD4,1792,179200
Oct,2022,AMAR,Mexico,LocoTrack HGR4,1494,149400
Oct,2022,AMAR,Mexico,LocoTrack HGP4,1494,149400
Oct,2022,AMAR,Mexico,LocoTrack HFR4,1494,149400
Oct,2022,AMAR,Mexico,LocoTag P4P,149,14900
Oct,2022,AMAR,Mexico,LocoTag E4BL,1022,102200
Oct,2022,AMAR,Mexico,LocoTag C2PL,169,16900
Nov,2022,EMEA,United Kingdom,LocoTrack HGD4,2016,201600
Nov,2022,EMEA,United Kingdom,LocoTrack HGR4,1680,168000
Nov,2022,EMEA,United Kingdom,LocoTrack HGP4,1680,168000
Nov,2022,EMEA,United Kingdom,LocoTrack HFR4,1680,168000
Nov,2022,EMEA,United Kingdom,LocoTag P4P,168,16800
Nov,2022,EMEA,United Kingdom,LocoTag E4BL,1152,115200
Nov,2022,EMEA,United Kingdom,LocoTag C2PL,192,19200
Nov,2022,EMEA,Germany,LocoTrack HGD4,2016,201600
Nov,2022,EMEA,Germany,LocoTrack HGR4,1680,168000
Nov,2022,EMEA,Germany,LocoTrack HGP4,1680,168000
Nov,2022,EMEA,Germany,LocoTrack HFR4,1680,168000
Nov,2022,EMEA,Germany,LocoTag P4P,168,16800
Nov,2022,EMEA,Germany,LocoTag E4BL,1152,115200
Nov,2022,EMEA,Germany,LocoTag C2PL,192,19200
Nov,2022,EMEA,France,LocoTrack HGD4,2016,201600
Nov,2022,EMEA,France,LocoTrack HGR4,1680,168000
Nov,2022,EMEA,France,LocoTrack HGP4,1680,168000
Nov,2022,EMEA,France,LocoTrack HFR4,1680,168000
Nov,2022,EMEA,France,LocoTag P4P,168,16800
Nov,2022,EMEA,France,LocoTag E4BL,1152,115200
Nov,2022,EMEA,France,LocoTag C2PL,192,19200
Nov,2022,APAC,Japan,LocoTrack HGD4,1612,161200
Nov,2022,APAC,Japan,LocoTrack HGR4,1344,134400
Nov,2022,APAC,Japan,LocoTrack HGP4,1344,134400
Nov,2022,APAC,Japan,LocoTrack HFR4,1344,134400
Nov,2022,APAC,Japan,LocoTag P4P,134,13400
Nov,2022,APAC,Japan,LocoTag E4BL,921,92100
Nov,2022,APAC,Japan,LocoTag C2PL,153,15300
Nov,2022,APAC,Australia,LocoTrack HGD4,1612,161200
Nov,2022,APAC,Australia,LocoTrack HGR4,1344,134400
Nov,2022,APAC,Australia,LocoTrack HGP4,1344,134400
Nov,2022,APAC,Australia,LocoTrack HFR4,1344,134400
Nov,2022,APAC,Australia,LocoTag P4P,134,13400
Nov,2022,APAC,Australia,LocoTag E4BL,921,92100
Nov,2022,APAC,Australia,LocoTag C2PL,153,15300
Nov,2022,APAC,Singapore,LocoTrack HGD4,1612,161200
Nov,2022,APAC,Singapore,LocoTrack HGR4,1344,134400
Nov,2022,APAC,Singapore,LocoTrack HGP4,1344,134400
Nov,2022,APAC,Singapore,LocoTrack HFR4,1344,134400
Nov,2022,APAC,Singapore,LocoTag P4P,134,13400
Nov,2022,APAC,Singapore,LocoTag E4BL,921,92100
Nov,2022,APAC,Singapore,LocoTag C2PL,153,15300
Nov,2022,AMAR,United States,LocoTrack HGD4,1814,181400
Nov,2022,AMAR,United States,LocoTrack HGR4,1512,151200
Nov,2022,AMAR,United States,LocoTrack HGP4,1512,151200
Nov,2022,AMAR,United States,LocoTrack HFR4,1512,151200
Nov,2022,AMAR,United States,LocoTag P4P,151,15100
Nov,2022,AMAR,United States,LocoTag E4BL,1036,103600
Nov,2022,AMAR,United States,LocoTag C2PL,172,17200
Nov,2022,AMAR,Canada,LocoTrack HGD4,1814,181400
Nov,2022,AMAR,Canada,LocoTrack HGR4,1512,151200
Nov,2022,AMAR,Canada,LocoTrack HGP4,1512,151200
Nov,2022,AMAR,Canada,LocoTrack HFR4,1512,151200
Nov,2022,AMAR,Canada,LocoTag P4P,151,15100
Nov,2022,AMAR,Canada,LocoTag E4BL,1036,103600
Nov,2022,AMAR,Canada,LocoTag C2PL,172,17200
Nov,2022,AMAR,Mexico,LocoTrack HGD4,1814,181400
Nov,2022,AMAR,Mexico,LocoTrack HGR4,1512,151200
Nov,2022,AMAR,Mexico,LocoTrack HGP4,1512,151200
Nov,2022,AMAR,Mexico,LocoTrack HFR4,1512,151200
Nov,2022,AMAR,Mexico,LocoTag P4P,151,15100
Nov,2022,AMAR,Mexico,LocoTag E4BL,1036,103600
Nov,2022,AMAR,Mexico,LocoTag C2PL,172,17200
Dec,2022,EMEA,United Kingdom,LocoTrack HGD4,2040,204000
Dec,2022,EMEA,United Kingdom,LocoTrack HGR4,1700,170000
Dec,2022,EMEA,United Kingdom,LocoTrack HGP4,1700,170000
Dec,2022,EMEA,United Kingdom,LocoTrack HFR4,1700,170000
Dec,2022,EMEA,United Kingdom,LocoTag P4P,170,17000
Dec,2022,EMEA,United Kingdom,LocoTag E4BL,1168,116800
Dec,2022,EMEA,United Kingdom,LocoTag C2PL,195,19500
Dec,2022,EMEA,Germany,LocoTrack HGD4,2040,204000
Dec,2022,EMEA,Germany,LocoTrack HGR4,1700,170000
Dec,2022,EMEA,Germany,LocoTrack HGP4,1700,170000
Dec,2022,EMEA,Germany,LocoTrack HFR4,1700,170000
Dec,2022,EMEA,Germany,LocoTag P4P,170,17000
Dec,2022,EMEA,Germany,LocoTag E4BL,1168,116800
Dec,2022,EMEA,Germany,LocoTag C2PL,195,19500
Dec,2022,EMEA,France,LocoTrack HGD4,2040,204000
Dec,2022,EMEA,France,LocoTrack HGR4,1700,170000
Dec,2022,EMEA,France,LocoTrack HGP4,1700,170000
Dec,2022,EMEA,France,LocoTrack HFR4,1700,170000
Dec,2022,EMEA,France,LocoTag P4P,170,17000
Dec,2022,EMEA,France,LocoTag E4BL,1168,116800
Dec,2022,EMEA,France,LocoTag C2PL,195,19500
Dec,2022,APAC,Japan,LocoTrack HGD4,1632,163200
Dec,2022,APAC,Japan,LocoTrack HGR4,1360,136000
Dec,2022,APAC,Japan,LocoTrack HGP4,1360,136000
Dec,2022,APAC,Japan,LocoTrack HFR4,1360,136000
Dec,2022,APAC,Japan,LocoTag P4P,136,13600
Dec,2022,APAC,Japan,LocoTag E4BL,934,93400
Dec,2022,APAC,Japan,LocoTag C2PL,156,15600
Dec,2022,APAC,Australia,LocoTrack HGD4,1632,163200
Dec,2022,APAC,Australia,LocoTrack HGR4,1360,136000
Dec,2022,APAC,Australia,LocoTrack HGP4,1360,136000
Dec,2022,APAC,Australia,LocoTrack HFR4,1360,136000
Dec,2022,APAC,Australia,LocoTag P4P,136,13600
Dec,2022,APAC,Australia,LocoTag E4BL,934,93400
Dec,2022,APAC,Australia,LocoTag C2PL,156,15600
Dec,2022,APAC,Singapore,LocoTrack HGD4,1632,163200
Dec,2022,APAC,Singapore,LocoTrack HGR4,1360,136000
Dec,2022,APAC,Singapore,LocoTrack HGP4,1360,136000
Dec,2022,APAC,Singapore,LocoTrack HFR4,1360,136000
Dec,2022,APAC,Singapore,LocoTag P4P,136,13600
Dec,2022,APAC,Singapore,LocoTag E4BL,934,93400
Dec,2022,APAC,Singapore,LocoTag C2PL,156,15600
Dec,2022,AMAR,United States,LocoTrack HGD4,1836,183600
Dec,2022,AMAR,United States,LocoTrack HGR4,1530,153000
Dec,2022,AMAR,United States,LocoTrack HGP4,1530,153000
Dec,2022,AMAR,United States,LocoTrack HFR4,1530,153000
Dec,2022,AMAR,United States,LocoTag P4P,153,15300
Dec,2022,AMAR,United States,LocoTag E4BL,1051,105100
Dec,2022,AMAR,United States,LocoTag C2PL,175,17500
Dec,2022,AMAR,Canada,LocoTrack HGD4,1836,183600
Dec,2022,AMAR,Canada,LocoTrack HGR4,1530,153000
Dec,2022,AMAR,Canada,LocoTrack HGP4,1530,153000
Dec,2022,AMAR,Canada,LocoTrack HFR4,1530,153000
Dec,2022,AMAR,Canada,LocoTag P4P,153,15300
Dec,2022,AMAR,Canada,LocoTag E4BL,1051,105100
Dec,2022,AMAR,Canada,LocoTag C2PL,175,17500
Dec,2022,AMAR,Mexico,LocoTrack HGD4,1836,183600
Dec,2022,AMAR,Mexico,LocoTrack HGR4,1530,153000
Dec,2022,AMAR,Mexico,LocoTrack HGP4,1530,153000
Dec,2022,AMAR,Mexico,LocoTrack HFR4,1530,153000
Dec,2022,AMAR,Mexico,LocoTag P4P,153,15300
Dec,2022,AMAR,Mexico,LocoTag E4BL,1051,105100
Dec,2022,AMAR,Mexico,LocoTag C2PL,175,17500
Jan,2023,EMEA,United Kingdom,LocoTrack HGD4,2064,206400
Jan,2023,EMEA,United Kingdom,LocoTrack HGR4,1720,172000
Jan,2023,EMEA,United Kingdom,LocoTrack HGP4,1720,172000
Jan,2023,EMEA,United Kingdom,LocoTrack HFR4,1720,172000
Jan,2023,EMEA,United Kingdom,LocoTag P4P,172,17200
Jan,2023,EMEA,United Kingdom,LocoTag E4BL,1184,118400
Jan,2023,EMEA,United Kingdom,LocoTag C2PL,198,19800
Jan,2023,EMEA,Germany,LocoTrack HGD4,2064,206400
Jan,2023,EMEA,Germany,LocoTrack HGR4,1720,172000
Jan,2023,EMEA,Germany,LocoTrack HGP4,1720,172000
Jan,2023,EMEA,Germany,LocoTrack HFR4,1720,172000
Jan,2023,EMEA,Germany,LocoTag P4P,172,17200
Jan,2023,EMEA,Germany,LocoTag E4BL,1184,118400
Jan,2023,EMEA,Germany,LocoTag C2PL,198,19800
Jan,2023,EMEA,France,LocoTrack HGD4,2064,206400
Jan,2023,EMEA,France,LocoTrack HGR4,1720,172000
Jan,2023,EMEA,France,LocoTrack HGP4,1720,172000
Jan,2023,EMEA,France,LocoTrack HFR4,1720,172000
Jan,2023,EMEA,France,LocoTag P4P,172,17200
Jan,2023,EMEA,France,LocoTag E4BL,1184,118400
Jan,2023,EMEA,France,LocoTag C2PL,198,19800
Jan,2023,APAC,Japan,LocoTrack HGD4,1651,165100
Jan,2023,APAC,Japan,LocoTrack HGR4,1376,137600
Jan,2023,APAC,Japan,LocoTrack HGP4,1376,137600
Jan,2023,APAC,Japan,LocoTrack HFR4,1376,137600
Jan,2023,APAC,Japan,LocoTag P4P,137,13700
Jan,2023,APAC,Japan,LocoTag E4BL,947,94700
Jan,2023,APAC,Japan,LocoTag C2PL,158,15800
Jan,2023,APAC,Australia,LocoTrack HGD4,1651,165100
Jan,2023,APAC,Australia,LocoTrack HGR4,1376,137600
Jan,2023,APAC,Australia,LocoTrack HGP4,1376,137600
Jan,2023,APAC,Australia,LocoTrack HFR4,1376,137600
Jan,2023,APAC,Australia,LocoTag P4P,137,13700
Jan,2023,APAC,Australia,LocoTag E4BL,947,94700
Jan,2023,APAC,Australia,LocoTag C2PL,158,15800
Jan,2023,APAC,Singapore,LocoTrack HGD4,1651,165100
Jan,2023,APAC,Singapore,LocoTrack HGR4,1376,137600
Jan,2023,APAC,Singapore,LocoTrack HGP4,1376,137600
Jan,2023,APAC,Singapore,LocoTrack HFR4,1376,137600
Jan,2023,APAC,Singapore,LocoTag P4P,137,13700
Jan,2023,APAC,Singapore,LocoTag E4BL,947,94700
Jan,2023,APAC,Singapore,LocoTag C2PL,158,15800
Jan,2023,AMAR,United States,LocoTrack HGD4,1857,185700
Jan,2023,AMAR,United States,LocoTrack HGR4,1548,154800
Jan,2023,AMAR,United States,LocoTrack HGP4,1548,154800
Jan,2023,AMAR,United States,LocoTrack HFR4,1548,154800
Jan,2023,AMAR,United States,LocoTag P4P,154,15400
Jan,2023,AMAR,United States,LocoTag E4BL,1065,106500
Jan,2023,AMAR,United States,LocoTag C2PL,178,17800
Jan,2023,AMAR,Canada,LocoTrack HGD4,1857,185700
Jan,2023,AMAR,Canada,LocoTrack HGR4,1548,154800
Jan,2023,AMAR,Canada,LocoTrack HGP4,1548,154800
Jan,2023,AMAR,Canada,LocoTrack HFR4,1548,154800
Jan,2023,AMAR,Canada,LocoTag P4P,154,15400
Jan,2023,AMAR,Canada,LocoTag E4BL,1065,106500
Jan,2023,AMAR,Canada,LocoTag C2PL,178,17800
Jan,2023,AMAR,Mexico,LocoTrack HGD4,1857,185700
Jan,2023,AMAR,Mexico,LocoTrack HGR4,1548,154800
Jan,2023,AMAR,Mexico,LocoTrack HGP4,1548,154800
Jan,2023,AMAR,Mexico,LocoTrack HFR4,1548,154800
Jan,2023,AMAR,Mexico,LocoTag P4P,154,15400
Jan,2023,AMAR,Mexico,LocoTag E4BL,1065,106500
Jan,2023,AMAR,Mexico,LocoTag C2PL,178,17800
Feb,2023,EMEA,United Kingdom,LocoTrack HGD4,2088,208800
Feb,2023,EMEA,United Kingdom,LocoTrack HGR4,1740,174000
Feb,2023,EMEA,United Kingdom,LocoTrack HGP4,1740,174000
Feb,2023,EMEA,United Kingdom,LocoTrack HFR4,1740,174000
Feb,2023,EMEA,United Kingdom,LocoTag P4P,174,17400
Feb,2023,EMEA,United Kingdom,LocoTag E4BL,1200,120000
Feb,2023,EMEA,United Kingdom,LocoTag C2PL,201,20100
Feb,2023,EMEA,Germany,LocoTrack HGD4,2088,208800
Feb,2023,EMEA,Germany,LocoTrack HGR4,1740,174000
Feb,2023,EMEA,Germany,LocoTrack HGP4,1740,174000
Feb,2023,EMEA,Germany,LocoTrack HFR4,1740,174000
Feb,2023,EMEA,Germany,LocoTag P4P,174,17400
Feb,2023,EMEA,Germany,LocoTag E4BL,1200,120000
Feb,2023,EMEA,Germany,LocoTag C2PL,201,20100
Feb,2023,EMEA,France,LocoTrack HGD4,2088,208800
Feb,2023,EMEA,France,LocoTrack HGR4,1740,174000
Feb,2023,EMEA,France,LocoTrack HGP4,1740,174000
